customer_id,country,first_invoice_date,last_invoice_date,transaction_line_count,completed_sales_amount,cancelled_amount
12733,USA,2011-04-19 16:19:00,2011-04-19 16:19:00,22,383.95,0.0
12734,France,2010-12-22 12:47:00,2010-12-22 12:47:00,4,110.4,0.0
12735,France,2011-01-06 14:26:00,2011-01-28 13:37:00,43,779.57,0.0
12736,France,2011-01-11 07:57:00,2011-01-11 07:57:00,4,234.0,0.0
12738,Germany,2010-12-02 18:27:00,2010-12-02 18:27:00,11,155.35,0.0
12739,United Arab Emirates,2011-09-01 17:45:00,2011-09-22 13:00:00,38,1013.04,0.0
12740,France,2011-10-07 10:44:00,2011-10-07 10:44:00,27,427.6,0.0
12743,Unspecified,2011-07-28 16:06:00,2011-07-28 16:21:00,134,546.43,0.0
12744,Singapore,2011-01-25 13:26:00,2011-10-19 11:18:00,229,21279.29,12158.9
12747,United Kingdom,2010-12-05 15:38:00,2011-12-07 14:34:00,103,4196.01,0.0
12748,United Kingdom,2010-12-01 12:48:00,2011-12-09 12:20:00,4642,33719.73,4647.63
12749,United Kingdom,2011-05-10 15:25:00,2011-12-06 09:56:00,231,4090.88,222.68
12750,Poland,2011-08-03 09:13:00,2011-08-03 09:13:00,15,275.88,0.0
12752,Norway,2011-09-19 13:32:00,2011-09-19 13:32:00,53,4366.78,0.0
12753,Japan,2010-12-12 11:44:00,2011-12-06 11:40:00,230,21429.39,405.38
12754,Japan,2011-02-04 10:31:00,2011-04-18 09:00:00,65,3010.74,61.62
12755,Japan,2010-12-09 10:44:00,2011-04-04 10:12:00,6,3811.95,1608.75
12756,Japan,2011-09-14 09:31:00,2011-09-14 09:31:00,4,112.08,0.0
12757,Portugal,2011-05-12 19:01:00,2011-11-24 12:30:00,377,7857.1,3629.4
12758,Portugal,2011-03-08 12:05:00,2011-08-15 10:22:00,97,2791.59,0.0
12759,Netherlands,2011-03-09 08:09:00,2011-10-18 14:49:00,95,1531.44,0.0
12762,Portugal,2011-11-14 14:23:00,2011-12-02 10:23:00,69,1898.52,0.0
12763,Japan,2010-12-05 15:46:00,2011-07-24 14:12:00,18,494.08,0.0
12764,Lebanon,2011-01-27 10:19:00,2011-01-27 10:19:00,45,1693.88,0.0
12766,Portugal,2010-12-08 13:53:00,2011-12-06 08:46:00,310,6989.63,0.0
12769,Brazil,2011-04-15 10:25:00,2011-04-15 10:25:00,32,1143.6,0.0
12770,Japan,2011-05-13 09:33:00,2011-05-13 09:33:00,12,1351.45,0.0
12772,Portugal,2011-10-11 09:19:00,2011-10-11 09:19:00,55,892.47,0.0
12775,Netherlands,2011-02-01 13:45:00,2011-11-22 16:33:00,67,1386.04,34.8
12778,Netherlands,2011-01-31 14:35:00,2011-11-20 11:39:00,51,822.23,18.0
12779,Poland,2010-12-03 13:40:00,2011-11-18 17:10:00,159,3981.36,112.66
12781,Czech Republic,2011-02-28 08:43:00,2011-11-18 15:45:00,30,826.74,119.02
12782,Portugal,2010-12-17 11:30:00,2011-12-05 09:16:00,107,2330.92,57.6
12783,Portugal,2011-09-25 15:35:00,2011-12-07 15:56:00,86,2225.91,622.04
12784,Portugal,2011-11-24 12:53:00,2011-11-30 15:38:00,59,574.42,0.0
12785,Portugal,2010-12-10 13:48:00,2011-12-07 12:46:00,15,311.95,6.24
12787,Netherlands,2011-05-31 09:36:00,2011-11-30 08:44:00,20,463.66,0.0
12789,Netherlands,2011-10-05 13:34:00,2011-10-05 13:34:00,4,91.85,0.0
12790,Netherlands,2011-05-31 14:14:00,2011-05-31 14:14:00,21,324.92,0.0
12791,Netherlands,2010-12-01 11:27:00,2010-12-01 11:27:00,2,192.6,0.0
12792,Portugal,2011-03-28 11:36:00,2011-03-28 11:36:00,25,400.54,0.0
12793,Portugal,2010-12-03 15:14:00,2011-01-09 12:12:00,24,545.48,0.0
12794,Portugal,2011-09-02 12:01:00,2011-10-17 14:54:00,45,860.41,0.0
12795,Portugal,2011-11-21 10:27:00,2011-11-21 10:27:00,14,430.48,0.0
12797,Portugal,2010-12-09 10:55:00,2010-12-14 16:24:00,17,254.03,59.85
12798,Japan,2011-06-22 10:11:00,2011-11-29 15:52:00,8,6977.04,0.0
12802,Netherlands,2011-06-06 09:36:00,2011-06-09 09:44:00,26,427.58,15.0
12808,Portugal,2010-12-06 10:27:00,2011-11-03 10:05:00,28,483.65,0.0
12809,Portugal,2011-06-15 10:51:00,2011-06-24 15:15:00,26,489.31,4.95
12811,Portugal,2011-02-28 15:39:00,2011-03-24 09:42:00,31,514.85,0.0
12812,Japan,2011-10-26 09:54:00,2011-10-26 09:54:00,15,229.64,0.0
12814,Poland,2011-08-30 12:11:00,2011-08-30 12:11:00,2,125.92,0.0
12815,Poland,2011-05-25 13:34:00,2011-07-15 10:21:00,47,1063.46,0.0
12816,Poland,2011-06-16 13:24:00,2011-09-05 12:41:00,29,572.2,0.0
12817,Austria,2011-03-03 16:28:00,2011-03-03 16:28:00,4,166.04,0.0
12818,Austria,2011-03-23 12:06:00,2011-06-14 13:54:00,16,1542.08,24.2
12820,United Kingdom,2011-01-17 12:34:00,2011-12-06 15:12:00,59,942.34,0.0
12821,United Kingdom,2011-05-09 15:51:00,2011-05-09 15:51:00,6,92.72,0.0
12822,United Kingdom,2011-09-13 13:46:00,2011-09-30 10:04:00,47,948.88,29.9
12823,United Kingdom,2011-02-16 12:15:00,2011-09-26 07:35:00,5,1759.5,0.0
12824,United Kingdom,2011-10-11 12:49:00,2011-10-11 12:49:00,25,397.12,0.0
12826,United Kingdom,2010-12-09 15:21:00,2011-12-07 10:25:00,94,1474.72,6.6
12827,United Kingdom,2011-10-26 15:44:00,2011-12-04 12:17:00,25,430.15,0.0
12828,United Kingdom,2011-08-01 16:16:00,2011-12-07 08:45:00,56,1018.71,0.0
12829,United Kingdom,2010-12-14 14:54:00,2011-01-21 12:56:00,12,293.0,39.95
12830,United Kingdom,2011-06-21 10:53:00,2011-11-02 11:54:00,39,6814.64,66.24
12831,United Kingdom,2011-03-22 13:02:00,2011-03-22 13:02:00,9,215.05,0.0
12832,United Kingdom,2011-09-02 13:48:00,2011-11-07 13:30:00,27,383.03,0.0
12833,United Kingdom,2011-07-17 13:46:00,2011-07-17 13:46:00,24,417.38,0.0
12834,United Kingdom,2011-03-02 09:49:00,2011-03-02 09:49:00,18,312.38,0.0
12836,United Kingdom,2011-02-01 11:19:00,2011-10-11 15:10:00,175,2612.86,0.0
12837,United Kingdom,2011-06-19 16:07:00,2011-06-19 16:07:00,12,134.1,0.0
12838,United Kingdom,2010-12-01 11:57:00,2011-11-06 12:20:00,123,683.13,0.0
12839,United Kingdom,2010-12-07 15:48:00,2011-12-07 12:33:00,316,5591.42,7.8
12840,United Kingdom,2011-04-27 12:21:00,2011-07-19 09:29:00,116,2726.77,12.5
12841,United Kingdom,2010-12-03 10:43:00,2011-12-05 11:13:00,439,4022.35,145.95
12842,United Kingdom,2011-02-04 12:36:00,2011-09-30 15:33:00,34,1118.99,0.0
12843,United Kingdom,2011-03-20 14:38:00,2011-10-05 12:09:00,108,1702.26,21.5
12844,United Kingdom,2011-08-01 13:11:00,2011-11-10 13:31:00,52,325.96,0.0
12845,United Kingdom,2011-02-22 14:10:00,2011-03-17 13:34:00,27,354.09,0.0
12847,United Kingdom,2011-11-17 13:16:00,2011-11-17 13:16:00,91,871.54,0.0
12849,United Kingdom,2011-03-16 12:26:00,2011-11-08 13:41:00,51,1050.89,0.0
12851,United Kingdom,2011-09-04 12:41:00,2011-09-04 12:41:00,50,135.18,0.0
12852,United Kingdom,2011-02-18 08:47:00,2011-02-22 14:56:00,20,311.55,11.8
12853,United Kingdom,2011-01-28 10:28:00,2011-08-24 11:00:00,84,1957.1,75.4
12854,United Kingdom,2011-01-25 12:11:00,2011-09-22 12:15:00,115,1324.5,35.35
12855,United Kingdom,2010-12-02 09:37:00,2010-12-02 09:37:00,3,38.1,0.0
12856,United Kingdom,2011-10-07 12:38:00,2011-12-02 10:52:00,317,2179.93,17.25
12857,United Kingdom,2011-02-10 12:32:00,2011-05-13 10:20:00,46,1106.4,0.0
12863,United Kingdom,2011-05-24 17:17:00,2011-10-18 14:15:00,6,521.2,17.0
12864,United Kingdom,2011-07-24 13:03:00,2011-07-24 13:03:00,3,147.12,0.0
12865,Austria,2010-12-15 11:39:00,2011-11-13 14:31:00,96,1568.23,20.16
12866,Belgium,2011-03-01 14:11:00,2011-03-01 14:11:00,26,559.12,0.0
12867,United Kingdom,2010-12-14 15:16:00,2011-11-13 15:30:00,551,4036.82,50.6
12868,United Kingdom,2010-12-01 12:50:00,2011-06-07 10:42:00,107,1607.06,0.0
12870,United Kingdom,2010-12-08 14:27:00,2010-12-08 14:27:00,2,0.0,14.9
12871,United Kingdom,2011-05-16 13:32:00,2011-09-16 15:07:00,11,380.64,0.0
12872,United Kingdom,2010-12-09 14:44:00,2011-01-17 10:52:00,66,599.97,0.0
12873,United Kingdom,2011-03-02 14:58:00,2011-03-02 14:58:00,4,374.0,0.0
12875,United Kingdom,2010-12-12 12:03:00,2011-07-19 15:30:00,2,343.23,0.0
12876,Belgium,2011-05-27 13:34:00,2011-10-13 12:26:00,85,2218.02,0.0
12877,United Kingdom,2010-12-16 12:23:00,2011-12-06 10:30:00,154,1535.77,0.0
12878,United Kingdom,2011-03-18 14:02:00,2011-11-21 14:30:00,49,854.99,13.35
12879,United Kingdom,2011-09-09 12:11:00,2011-10-26 12:24:00,12,573.22,20.65
12881,United Kingdom,2011-03-09 11:44:00,2011-03-09 11:44:00,7,298.0,0.0
12882,United Kingdom,2011-11-06 11:22:00,2011-11-30 16:18:00,13,1463.04,0.0
12883,United Kingdom,2011-09-11 15:18:00,2011-11-15 09:32:00,42,703.47,0.0
12884,United Kingdom,2011-09-12 13:10:00,2011-09-12 13:10:00,7,309.05,0.0
12885,United Kingdom,2011-08-08 11:45:00,2011-10-07 13:40:00,72,1175.22,16.95
12886,United Kingdom,2011-05-04 11:21:00,2011-10-03 10:09:00,86,1378.4,27.31
12888,United Kingdom,2011-03-29 14:31:00,2011-05-09 16:02:00,7,354.12,40.35
12890,United Kingdom,2011-11-15 17:26:00,2011-11-15 17:26:00,82,380.47,0.0
12891,United Kingdom,2011-02-20 11:28:00,2011-06-07 12:31:00,3,331.0,0.0
12893,United Kingdom,2011-11-09 12:34:00,2011-11-09 12:34:00,34,188.14,0.0
12895,United Kingdom,2011-09-14 08:35:00,2011-10-28 13:51:00,24,372.8,25.5
12897,United Kingdom,2011-02-11 11:40:00,2011-05-19 12:13:00,4,216.5,0.0
12901,United Kingdom,2011-03-14 10:41:00,2011-12-01 10:07:00,125,17654.54,1361.44
12902,United Kingdom,2011-03-20 12:06:00,2011-03-20 12:06:00,10,138.68,0.0
12904,United Kingdom,2011-06-20 13:18:00,2011-11-21 14:34:00,72,509.58,0.0
12906,United Kingdom,2011-09-22 15:03:00,2011-11-28 09:55:00,63,2919.81,0.0
12908,United Kingdom,2011-01-31 12:36:00,2011-10-12 10:11:00,4,750.0,504.0
12909,United Kingdom,2011-03-31 12:51:00,2011-10-31 12:43:00,96,2178.67,49.84
12910,United Kingdom,2011-04-12 10:01:00,2011-11-16 14:28:00,75,3075.04,0.0
12912,United Kingdom,2011-10-30 11:35:00,2011-12-07 08:55:00,24,1662.3,0.0
12913,United Kingdom,2010-12-06 16:36:00,2011-12-05 12:11:00,50,2483.63,0.0
12915,United Kingdom,2010-12-02 12:33:00,2011-07-14 11:34:00,22,363.65,0.0
12916,United Kingdom,2011-01-23 10:43:00,2011-07-24 10:35:00,109,3006.15,23.8
12917,United Kingdom,2011-08-03 16:42:00,2011-08-03 16:42:00,2,594.0,0.0
12919,United Kingdom,2011-06-23 09:22:00,2011-12-01 13:47:00,52,1335.19,33.75
12920,United Kingdom,2011-11-22 15:05:00,2011-11-22 15:05:00,28,164.23,0.0
12921,United Kingdom,2010-12-01 15:06:00,2011-12-06 09:56:00,741,16587.09,197.35
12922,United Kingdom,2011-07-01 15:35:00,2011-07-01 15:35:00,28,405.38,0.0
12923,United Kingdom,2011-10-06 16:20:00,2011-10-06 16:20:00,29,176.97,0.0
12924,United Kingdom,2011-01-16 11:49:00,2011-09-12 13:55:00,31,933.7,3.75
12925,United Kingdom,2011-09-26 11:05:00,2011-12-05 11:11:00,45,694.05,0.0
12928,United Kingdom,2010-12-15 15:45:00,2011-11-04 14:24:00,84,2062.7,0.0
12929,United Kingdom,2011-02-01 12:08:00,2011-08-09 14:30:00,9,117.85,12.75
12930,United Kingdom,2011-06-21 13:25:00,2011-09-22 15:18:00,27,415.8,5.9
12931,United Kingdom,2010-12-17 09:45:00,2011-11-18 12:39:00,102,42055.96,8593.15
12933,United Kingdom,2011-03-01 11:30:00,2011-11-15 16:38:00,107,607.53,1.25
12935,United Kingdom,2011-01-24 13:58:00,2011-12-07 17:25:00,130,2160.7,4.25
12936,United Kingdom,2011-09-22 13:51:00,2011-11-22 17:32:00,63,1063.9,51.0
12937,United Kingdom,2011-03-17 14:19:00,2011-11-24 15:05:00,120,1504.27,0.0
12938,United Kingdom,2011-11-14 11:21:00,2011-11-14 11:21:00,9,114.14,0.0
12939,United Kingdom,2011-01-09 11:20:00,2011-10-06 14:33:00,47,11581.8,0.0
12940,United Kingdom,2011-09-13 10:16:00,2011-10-24 14:04:00,103,913.54,37.25
12942,United Kingdom,2010-12-09 09:34:00,2011-07-31 14:39:00,75,683.9,0.0
12943,United Kingdom,2011-02-11 15:13:00,2011-02-11 15:13:00,1,0.0,3.75
12944,United Kingdom,2010-12-20 10:41:00,2011-11-04 11:04:00,30,604.51,0.0
12945,United Kingdom,2011-02-24 14:15:00,2011-02-24 14:15:00,23,462.95,0.0
12947,United Kingdom,2010-12-01 16:21:00,2011-07-19 10:06:00,103,1603.99,196.7
12948,United Kingdom,2011-03-20 10:17:00,2011-11-23 17:10:00,118,2064.95,11.25
12949,United Kingdom,2011-04-01 13:20:00,2011-11-09 11:25:00,219,4167.22,24.2
12950,United Kingdom,2011-11-15 13:48:00,2011-12-07 13:17:00,23,1843.0,0.0
12951,United Kingdom,2011-01-13 10:33:00,2011-12-01 12:14:00,65,1064.07,22.0
12952,United Kingdom,2011-09-22 16:37:00,2011-12-04 10:35:00,80,1387.79,4.95
12953,United Kingdom,2011-11-30 09:24:00,2011-11-30 09:24:00,17,329.85,0.0
12955,United Kingdom,2011-03-17 09:03:00,2011-12-08 16:29:00,183,4757.16,22.9
12956,United Kingdom,2011-02-06 16:08:00,2011-02-06 16:08:00,19,108.07,0.0
12957,United Kingdom,2011-01-04 12:18:00,2011-12-05 16:32:00,244,4017.54,38.5
12962,United Kingdom,2011-08-18 13:38:00,2011-12-02 15:55:00,16,266.39,0.0
12963,United Kingdom,2010-12-09 09:14:00,2011-12-01 12:55:00,96,1856.63,15.6
12965,United Kingdom,2011-09-11 15:31:00,2011-09-11 15:31:00,109,771.91,0.0
12966,United Kingdom,2011-11-30 12:38:00,2011-11-30 12:38:00,10,160.18,0.0
12967,United Kingdom,2010-12-03 09:49:00,2011-12-06 14:19:00,33,1660.9,466.15
12968,United Kingdom,2011-08-19 15:44:00,2011-08-19 15:44:00,5,135.95,0.0
12970,United Kingdom,2011-01-21 14:04:00,2011-12-02 14:30:00,151,452.24,0.0
12971,United Kingdom,2010-12-02 16:42:00,2011-12-06 12:20:00,308,11189.91,259.65
12974,United Kingdom,2011-05-26 09:33:00,2011-05-26 09:33:00,8,144.8,0.0
12976,United Kingdom,2011-05-12 09:55:00,2011-05-12 09:55:00,22,738.6,0.0
12977,United Kingdom,2011-07-06 16:40:00,2011-07-06 16:40:00,9,39.24,0.0
12980,United Kingdom,2010-12-16 11:36:00,2011-07-07 11:42:00,24,7374.9,282.84
12981,United Kingdom,2011-07-29 14:14:00,2011-11-10 12:00:00,20,372.22,0.0
12982,United Kingdom,2011-04-11 11:51:00,2011-04-14 10:49:00,34,390.54,13.34
12984,United Kingdom,2011-11-21 12:37:00,2011-11-21 12:37:00,4,97.5,0.0
12985,United Kingdom,2011-11-11 12:44:00,2011-12-09 10:46:00,78,1239.38,23.76
12987,United Kingdom,2011-05-26 12:00:00,2011-09-27 12:03:00,30,558.7,13.7
12988,United Kingdom,2011-02-20 14:31:00,2011-02-20 14:31:00,92,535.32,0.0
12989,United Kingdom,2010-12-10 13:24:00,2011-12-06 15:28:00,68,6924.11,69.6
12990,United Kingdom,2011-02-02 15:39:00,2011-11-08 13:01:00,13,409.5,0.0
12991,United Kingdom,2011-08-19 14:39:00,2011-11-16 15:34:00,31,503.76,0.0
12993,United Kingdom,2011-02-14 14:29:00,2011-11-16 15:49:00,27,414.76,0.0
12994,United Kingdom,2011-03-16 08:31:00,2011-12-05 15:43:00,73,974.42,72.2
12995,United Kingdom,2011-09-15 15:44:00,2011-09-23 09:20:00,5,211.32,10.6
12997,United Kingdom,2011-01-26 15:49:00,2011-11-17 15:47:00,67,1226.89,28.95
12999,United Kingdom,2011-04-08 10:26:00,2011-05-27 13:24:00,28,455.88,0.0
13000,United Kingdom,2010-12-10 10:26:00,2011-08-25 10:43:00,31,534.85,0.0
13001,United Kingdom,2011-01-17 12:45:00,2011-12-05 14:51:00,342,9818.82,20.9
13002,United Kingdom,2011-01-25 15:18:00,2011-01-25 15:18:00,7,120.95,0.0
13003,United Kingdom,2011-05-09 08:23:00,2011-08-26 10:50:00,6,149.05,0.0
13004,United Kingdom,2010-12-17 08:20:00,2011-11-28 11:27:00,409,5655.91,42.48
13005,United Kingdom,2011-04-07 13:32:00,2011-06-19 10:53:00,29,513.7,44.75
13006,United Kingdom,2011-10-14 13:49:00,2011-10-14 13:49:00,4,81.57,0.0
13008,United Kingdom,2010-12-14 10:28:00,2011-01-20 14:24:00,15,229.47,51.0
13011,United Kingdom,2010-12-02 17:22:00,2010-12-02 17:22:00,3,50.55,0.0
13012,United Kingdom,2011-02-18 09:43:00,2011-11-30 13:05:00,107,1661.84,350.22
13013,United Kingdom,2010-12-03 12:28:00,2011-12-08 15:01:00,222,4810.94,23.95
13014,United Kingdom,2011-03-03 18:28:00,2011-12-07 09:24:00,124,3466.28,100.85
13015,United Kingdom,2011-04-04 14:28:00,2011-10-17 13:19:00,176,3346.28,0.0
13016,United Kingdom,2011-08-08 15:00:00,2011-09-27 14:08:00,47,789.89,0.0
13017,United Kingdom,2011-12-02 15:53:00,2011-12-02 15:53:00,1,204.0,0.0
13018,United Kingdom,2011-02-17 11:05:00,2011-11-23 13:28:00,459,7277.7,4.95
13021,United Kingdom,2010-12-09 14:12:00,2011-12-05 16:37:00,134,2616.38,31.98
13023,United Kingdom,2011-08-02 09:34:00,2011-10-06 16:27:00,40,689.9,0.0
13026,United Kingdom,2011-03-09 11:35:00,2011-12-08 16:58:00,43,975.36,39.21
13027,United Kingdom,2010-12-20 12:45:00,2011-08-18 09:39:00,26,6912.0,0.0
13028,United Kingdom,2011-10-25 14:09:00,2011-11-17 11:10:00,47,661.32,1.64
13029,United Kingdom,2010-12-21 13:53:00,2011-11-09 09:13:00,10,1247.5,0.0
13030,United Kingdom,2010-12-06 14:31:00,2011-11-28 14:30:00,99,799.48,0.0
13032,United Kingdom,2011-09-13 16:40:00,2011-11-01 09:56:00,75,1010.18,13.66
13033,United Kingdom,2010-12-17 14:23:00,2010-12-17 14:23:00,11,190.55,0.0
13034,United Kingdom,2010-12-05 14:52:00,2011-10-16 12:21:00,37,642.77,0.0
13035,United Kingdom,2011-03-24 09:21:00,2011-10-13 12:23:00,30,921.88,35.25
13037,United Kingdom,2011-03-28 15:42:00,2011-07-24 15:46:00,48,881.07,0.0
13038,United Kingdom,2011-02-22 11:43:00,2011-09-20 14:37:00,28,908.46,0.0
13040,United Kingdom,2011-11-06 13:53:00,2011-12-01 10:38:00,43,676.99,0.0
13043,United Kingdom,2011-03-11 14:52:00,2011-03-31 12:14:00,14,516.42,44.85
13044,United Kingdom,2011-02-21 15:20:00,2011-02-21 15:20:00,33,560.47,0.0
13045,United Kingdom,2011-09-01 15:04:00,2011-09-01 15:04:00,18,305.28,0.0
13046,United Kingdom,2011-03-18 15:43:00,2011-11-09 08:36:00,35,629.31,0.0
13047,United Kingdom,2010-12-01 08:34:00,2011-11-08 12:10:00,196,3237.54,158.44
13048,United Kingdom,2011-01-16 14:36:00,2011-11-25 13:23:00,137,1835.91,30.0
13049,United Kingdom,2011-01-25 16:33:00,2011-10-06 15:31:00,14,656.68,0.0
13050,United Kingdom,2010-12-08 09:30:00,2011-11-30 17:28:00,422,5836.86,152.25
13052,United Kingdom,2011-05-11 14:12:00,2011-05-11 14:12:00,18,348.15,0.0
13055,United Kingdom,2011-05-10 08:58:00,2011-10-06 18:57:00,78,1214.41,12.45
13058,United Kingdom,2011-07-11 12:01:00,2011-11-15 12:43:00,8,271.4,0.0
13059,United Kingdom,2011-04-04 10:40:00,2011-04-04 10:40:00,8,183.4,0.0
13060,United Kingdom,2011-03-31 11:37:00,2011-03-31 11:37:00,15,307.53,0.0
13061,United Kingdom,2011-09-28 16:04:00,2011-09-28 16:04:00,10,248.61,0.0
13062,United Kingdom,2011-06-01 15:12:00,2011-06-01 15:12:00,11,346.98,0.0
13064,United Kingdom,2011-01-16 13:41:00,2011-11-27 12:31:00,69,1119.49,0.0
13065,United Kingdom,2010-12-01 16:52:00,2010-12-01 16:52:00,14,205.86,0.0
13066,United Kingdom,2011-11-07 17:06:00,2011-11-15 13:39:00,49,470.8,39.9
13067,United Kingdom,2011-09-18 13:38:00,2011-09-18 13:38:00,15,115.46,0.0
13068,United Kingdom,2011-01-24 08:20:00,2011-11-29 15:00:00,2,344.0,0.0
13069,United Kingdom,2010-12-05 11:02:00,2011-12-09 08:39:00,470,4436.12,718.3
13070,United Kingdom,2011-05-31 13:45:00,2011-05-31 13:45:00,9,228.8,0.0
13072,United Kingdom,2011-03-18 08:12:00,2011-03-18 08:12:00,7,177.15,0.0
13075,United Kingdom,2011-08-02 10:19:00,2011-08-02 10:19:00,22,919.61,0.0
13077,United Kingdom,2010-12-08 14:59:00,2011-12-08 19:24:00,112,729.27,0.0
13078,United Kingdom,2010-12-08 09:07:00,2011-12-08 18:48:00,380,12627.94,195.66
13079,United Kingdom,2011-07-22 14:41:00,2011-12-05 16:53:00,6,220.1,0.0
13080,United Kingdom,2011-06-13 14:59:00,2011-06-13 14:59:00,6,58.08,0.0
13081,United Kingdom,2010-12-03 17:20:00,2011-12-08 13:13:00,1061,28337.38,372.9
13082,United Kingdom,2011-01-05 15:42:00,2011-08-05 16:16:00,75,3613.63,18.15
13083,United Kingdom,2011-09-25 10:46:00,2011-12-05 15:01:00,18,303.75,0.0
13085,United Kingdom,2011-02-17 13:57:00,2011-07-05 12:11:00,29,416.08,143.7
13089,United Kingdom,2010-12-05 10:27:00,2011-12-07 09:02:00,1857,58825.83,1439.95
13090,United Kingdom,2010-12-02 07:48:00,2011-12-01 12:39:00,161,8910.82,221.43
13091,United Kingdom,2011-11-11 15:54:00,2011-11-18 16:48:00,24,345.82,26.0
13092,United Kingdom,2010-12-15 12:27:00,2011-09-30 11:18:00,26,477.83,18.0
13093,United Kingdom,2010-12-01 15:00:00,2011-03-17 17:16:00,170,7832.47,91.0
13094,United Kingdom,2010-12-06 10:34:00,2011-11-18 14:07:00,30,1927.32,218.46
13095,United Kingdom,2011-09-30 12:03:00,2011-09-30 12:03:00,6,74.4,0.0
13097,United Kingdom,2010-12-14 15:13:00,2011-11-07 10:43:00,437,6010.42,117.1
13098,United Kingdom,2011-01-26 13:46:00,2011-12-08 14:14:00,605,28882.44,223.56
13099,United Kingdom,2011-09-01 17:40:00,2011-09-01 17:40:00,1,207.36,0.0
13101,United Kingdom,2011-04-19 14:37:00,2011-04-19 14:37:00,8,101.19,0.0
13102,United Kingdom,2010-12-09 13:38:00,2011-12-08 12:52:00,310,6424.09,87.8
13103,United Kingdom,2011-10-31 09:38:00,2011-10-31 09:38:00,8,243.94,0.0
13104,United Kingdom,2010-12-20 11:58:00,2011-12-06 13:10:00,20,1098.48,0.0
13106,United Kingdom,2011-07-29 15:12:00,2011-08-03 11:50:00,2,76.5,17.0
13107,United Kingdom,2011-01-10 12:28:00,2011-10-26 14:52:00,60,1531.62,7.55
13108,United Kingdom,2010-12-02 10:35:00,2010-12-02 10:35:00,10,350.06,0.0
13109,United Kingdom,2011-07-05 14:56:00,2011-12-07 12:38:00,50,786.54,19.7
13110,United Kingdom,2011-02-01 15:24:00,2011-11-08 14:30:00,146,1488.67,35.8
13113,United Kingdom,2010-12-08 13:07:00,2011-12-09 12:49:00,280,12245.96,1735.96
13115,United Kingdom,2010-12-08 15:01:00,2011-12-01 09:39:00,132,2294.78,89.15
13116,United Kingdom,2011-07-24 14:33:00,2011-08-14 14:36:00,31,501.14,15.95
13117,United Kingdom,2010-12-02 13:11:00,2011-11-18 12:02:00,76,984.91,0.0
13118,United Kingdom,2011-02-24 09:59:00,2011-11-20 12:46:00,82,1197.81,72.81
13120,United Kingdom,2011-04-15 10:19:00,2011-04-15 10:19:00,1,30.6,0.0
13121,United Kingdom,2011-03-15 16:47:00,2011-03-15 16:51:00,53,283.73,29.0
13122,United Kingdom,2011-04-13 14:12:00,2011-09-06 15:53:00,55,922.39,0.0
13124,United Kingdom,2010-12-15 15:00:00,2011-09-11 12:45:00,235,3866.33,0.0
13126,United Kingdom,2010-12-08 11:42:00,2011-12-05 10:00:00,142,2099.64,43.35
13127,United Kingdom,2011-09-23 10:26:00,2011-09-23 10:26:00,15,259.17,0.0
13130,United Kingdom,2011-09-06 15:30:00,2011-09-06 15:30:00,2,64.0,0.0
13131,United Kingdom,2011-06-05 10:54:00,2011-11-16 13:21:00,46,1073.3,34.0
13132,United Kingdom,2011-03-23 12:44:00,2011-03-23 12:44:00,3,77.3,0.0
13133,United Kingdom,2011-02-08 15:48:00,2011-03-11 10:31:00,7,109.8,0.0
13134,United Kingdom,2011-04-13 12:57:00,2011-09-28 09:22:00,105,1793.58,52.95
13135,United Kingdom,2011-05-27 10:52:00,2011-05-27 10:52:00,1,3096.0,0.0
13136,United Kingdom,2010-12-09 15:34:00,2011-10-20 19:13:00,139,2607.61,62.23
13137,United Kingdom,2011-02-04 11:54:00,2011-11-29 12:09:00,705,3650.41,45.33
13138,United Kingdom,2010-12-02 15:03:00,2011-11-17 16:51:00,63,962.39,0.0
13139,United Kingdom,2011-03-25 11:57:00,2011-11-23 13:54:00,174,5064.94,9.15
13140,United Kingdom,2010-12-08 15:12:00,2011-08-23 15:33:00,46,423.72,0.0
13141,United Kingdom,2011-01-28 13:04:00,2011-09-16 09:54:00,136,2388.75,2.95
13142,United Kingdom,2011-11-20 16:07:00,2011-11-20 16:07:00,23,307.09,0.0
13144,United Kingdom,2011-01-11 11:15:00,2011-01-11 11:15:00,3,110.95,0.0
13145,United Kingdom,2010-12-02 18:06:00,2011-10-31 12:45:00,7,618.52,3.75
13146,United Kingdom,2011-11-13 15:29:00,2011-11-13 15:29:00,17,228.91,0.0
13147,United Kingdom,2011-09-01 12:28:00,2011-11-29 13:59:00,4,712.8,0.0
13148,United Kingdom,2010-12-10 13:06:00,2011-11-10 15:23:00,347,3707.12,358.64
13149,United Kingdom,2011-02-23 13:57:00,2011-11-25 13:09:00,86,1676.06,0.0
13151,United Kingdom,2011-02-17 12:29:00,2011-05-20 12:55:00,75,1257.87,7.5
13153,United Kingdom,2011-12-04 12:14:00,2011-12-04 12:14:00,15,486.22,0.0
13154,United Kingdom,2011-07-18 15:21:00,2011-07-18 15:21:00,1,0.0,611.86
13155,United Kingdom,2010-12-06 12:44:00,2011-11-06 15:41:00,85,971.76,0.0
13157,United Kingdom,2011-02-14 14:03:00,2011-10-21 13:50:00,89,1741.22,19.65
13158,United Kingdom,2011-01-25 09:58:00,2011-09-06 11:58:00,79,1201.06,0.0
